Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
23,USA West,Socorro,New Mexico,W5AQA  B,W5AQA  G,444.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.08,-106.96,-07:00
23,USA West,Tres Piedras,New Mexico,KF5PFO B,KF5PFO G,442.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.86,-106.01,-07:00
23,USA West,Corvallis,Oregon,KF7LDG B,KF7LDG G,434.9100,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.52,-123.27,-08:00
23,USA West,Eugene,Oregon,W7OEC  B,W7OEC  G,442.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.01,-123.11,-08:00
23,USA West,Grants Pass,Oregon,KE7LKX B,KE7LKX G,440.4625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.45,-123.21,-08:00
23,USA West,Hillsboro,Oregon,N7QQU  B,N7QQU  G,440.5500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.54,-122.9,-08:00
23,USA West,Medford,Oregon,KE7MVI B,KE7MVI G,443.7750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.3,-122.75,-08:00
23,USA West,Medford,Oregon,KG7FOJ C,KG7FOJ G,145.2400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,42.31,-122.83,-08:00
23,USA West,Medford,Oregon,KG7FOJ B,KG7FOJ G,444.3625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.31,-122.83,-08:00
23,USA West,Mt Hebo,Oregon,W7GC   C,W7GC   G,147.3900,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.22,-123.75,-08:00
23,USA West,Philomath,Oregon,K7WVD  B,K7WVD  G,444.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.51,-123.57,-08:00
23,USA West,Roseburg,Oregon,KK7HEP B,KK7HEP G,440.9250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.19,-123.52,-08:00
23,USA West,Salem,Oregon,KB7PPM B,KB7PPM G,440.8625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.57,-122.58,-08:00
23,USA West,Sherwood,Oregon,WB7DZG C,WB7DZG G,146.6200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.35,-122.93,-08:00
23,USA West,Sherwood,Oregon,WB7DZG B,WB7DZG G,444.3125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.35,-122.93,-08:00
23,USA West,American Fork,Utah,NT3ST  B,NT3ST  G,447.9750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.38,-111.79,-07:00
23,USA West,Price,Utah,K7YI   B,K7YI   G,448.0750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.19,-110.6,-07:00
23,USA West,Riverside,Utah,N7RDS  B,N7RDS  G,447.9250,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.78,-112.17,-07:00
23,USA West,Sandy,Utah,W7JHL  B,W7JHL  G,447.5500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,40.58,-111.83,-07:00
23,USA West,Smithfield,Utah,AC7O   C,AC7O   G,145.1500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,41.84,-111.84,-07:00
23,USA West,Smithfield,Utah,AC7O   B,AC7O   G,447.9750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.84,-111.84,-07:00
23,USA West,Sterling,Utah,K7BSK  C,K7BSK  G,145.1500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,39.21,-111.72,-07:00
23,USA West,Sterling,Utah,K7BSK  B,K7BSK  G,447.9500,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,39.21,-111.72,-07:00
23,USA West,Wellsville,Utah,NU7TS  B,NU7TS  G,449.5750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.62,-111.95,-07:00
23,USA West,Auburn,Washington,KF7NOD B,KF7NOD G,434.0000,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,47.32,-122.11,-08:00
23,USA West,Bainbridge Islan,Washington,W7NPC  B,W7NPC  G,444.5625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.66,-122.54,-08:00
23,USA West,Bellevue,Washington,K7LWH  C,K7LWH  G,146.4125,DUP+,1,DV,OFF,82.5Hz,Yes,Approximate,47.62,-122.2,-08:00
23,USA West,Bellevue,Washington,K7LWH  B,K7LWH  G,443.0625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.62,-122.2,-08:00
23,USA West,Bellingham,Washington,WC7SO  C,WC7SO  G,146.7000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,48.68,-122.36,-08:00
23,USA West,Bellingham,Washington,WC7SO  B,WC7SO  G,440.4750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,48.68,-122.36,-08:00
23,USA West,Burien,Washington,KF7CLD B,KF7CLD G,443.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.5,-122.33,-08:00
23,USA West,Chehalis,Washington,KK7DFM B,KK7DFM G,444.4500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,46.49,-123.21,-08:00
23,USA West,Cle Elum,Washington,WR7KCR B,WR7KCR G,444.9125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.17,-120.76,-08:00
23,USA West,College Place,Washington,N7DMR  A,N7DMR  G,445.3000,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,46.04,-118.36,-08:00
23,USA West,Everett,Washington,NR7SS  B,NR7SS  G,440.3500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.93,-122.24,-08:00
23,USA West,Federal Way,Washington,KI7EWH C,KI7EWH G,147.0400,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,47.33,-122.32,-08:00
23,USA West,Federal Way,Washington,WA7FW  B,WA7FW  G,443.8500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.31,-122.38,-08:00
23,USA West,Federal Way,Washington,WA7FW  C,WA7FW  G,146.8400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,47.31,-122.38,-08:00
23,USA West,Graham,Washington,WA7DR  B,WA7DR  G,442.9250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.03,-122.29,-08:00
23,USA West,Kingston,Washington,NW7DR  C,NW7DR  G,147.4625,DUP-,1,DV,OFF,82.5Hz,Yes,Approximate,47.86,-122.3,-08:00
23,USA West,Kirkland,Washington,N7IH   B,N7IH   G,443.5750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.72,-122.15,-08:00
23,USA West,Kirkland,Washington,N7IH   C,N7IH   G,147.4875,DUP-,1,DV,OFF,82.5Hz,Yes,Approximate,47.72,-122.15,-08:00
23,USA West,Maple Valley,Washington,KF7NPL B,KF7NPL G,442.6750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.36,-121.88,-08:00
23,USA West,Newcastle,Washington,W7RNK  C,W7RNK  G,147.9500,DUP-,1,DV,OFF,82.5Hz,Yes,Approximate,47.55,-122.1,-08:00
23,USA West,Newport,Washington,W6SPY  B,W6SPY  G,442.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,48.14,-117.17,-08:00
23,USA West,North Bend,Washington,WA7VC  B,WA7VC  G,440.0125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.47,-121.68,-08:00
23,USA West,North Bend,Washington,WA7VC  B,WA7VC  G,440.0125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.47,-121.68,-08:00
23,USA West,Olympia,Washington,KK7DFL C,KK7DFL G,145.2750,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,47.01,-122.94,+10:00
23,USA West,Othello,Washington,KK7BIM B,KK7BIM G,443.1500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,46.81,-119.56,+10:00
23,USA West,San Juan Island,Washington,N7JN   C,N7JN   G,145.2500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,48.59,-123.07,-08:00
23,USA West,San Juan Island,Washington,N7JN   B,N7JN   G,442.4650,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,48.59,-123.07,-08:00
23,USA West,Seattle,Washington,WA7HJR B,WA7HJR G,444.6375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.5,-121.95,-08:00
23,USA West,Snohomish,Washington,KG7QPU B,KG7QPU G,443.9000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.95,-122.02,-08:00
23,USA West,Snoqualmie,Washington,N7SNO  B,N7SNO  G,442.7000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.53,-121.82,-08:00
23,USA West,Spokane,Washington,WA7DRE B,WA7DRE G,443.1250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.7,-117.33,-08:00
23,USA West,Tukwila,Washington,KF7BFS B,KF7BFS G,440.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.29,-122.16,-08:00
23,USA West,Tukwila,Washington,KF7BFT B,KF7BFT G,440.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,47.29,-122.15,-08:00
23,USA West,Vancouver,Washington,K7CLL  B,K7CLL  G,440.0125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.73,-122.37,-08:00
23,USA West,Gillette,Wyoming,NE7WY  C,NE7WY  G,145.3700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,44.21,-105.46,-07:00
23,USA West,Rock Springs,Wyoming,KI7BER B,KI7BER G,449.4750,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,41.38,-109.15,-07:00
4,Canada,Creston- Mt Thom,British Columbia,VE7RCA,,146.8000,DUP-,0.6,FM,TONE,88.5Hz,Yes,Approximate,49.1,-116.37,+0:00
4,Canada,Grand Forks- Obs,British Columbia,VE7OGF,,146.9400,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,49.04,-118.44,+0:00
4,Canada,Nelson,British Columbia,VE7RCT,,444.5500,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,49.49,-117.29,+0:00
4,Canada,Osoyoos,British Columbia,VE7OSY,,145.2700,DUP-,0.6,FM,TSQL,107.2Hz,Yes,Approximate,49.04,-119.46,+0:00
4,Canada,Osoyoos,British Columbia,VE7OSY,,444.6000,DUP+,5,FM,TONE,107.2Hz,Yes,Approximate,49.04,-119.46,+0:00
4,Canada,Osoyoos- Fire Ha,British Columbia,VE7RSO,,145.2900,DUP-,0.6,FM,TSQL,136.5Hz,Yes,Approximate,49.04,-119.46,+0:00
4,Canada,Osoyoos- Mt Koba,British Columbia,VE7EHF,,147.3400,DUP+,0.6,FM,TSQL,136.5Hz,Yes,Approximate,49.04,-119.46,+0:00
4,Canada,Osoyoos- Mt Koba,British Columbia,VE7OJP,,147.1800,DUP+,0.6,FM,TONE,88.5Hz,Yes,Approximate,49.04,-119.46,+0:00
4,Canada,Phoenix- Bald Kn,British Columbia,VE7RGF,,147.2800,DUP+,0.6,FM,TONE,100.0Hz,Yes,Approximate,49.1,-118.6,+0:00
4,Canada,Santa Rosa- Chri,British Columbia,VE7RCL,,146.7600,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,49.03,-118.05,+0:00
4,Canada,Trail- Granite M,British Columbia,VE7CAQ,,146.8400,DUP-,0.6,FM,TONE,88.5Hz,Yes,Approximate,49.11,-117.85,+0:00
23,USA West,Athol,Idaho,KE7ADT,,145.2700,DUP-,0.6,FM,OFF,88.5Hz,Yes,Approximate,47.95,-116.7,+0:00
23,USA West,Blanchard,Idaho,K7JEP,,444.5500,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,48.02,-116.98,+0:00
23,USA West,Bonners Ferry,Idaho,W7BFI,,443.0250,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,48.67,-116.34,+0:00
23,USA West,Bonners Ferry- B,Idaho,W7BFI,,146.9600,DUP-,0.6,FM,TONE,123.0Hz,Yes,Approximate,48.62,-116.25,+0:00
23,USA West,Cascade,Idaho,K7ZZL,,443.3000,DUP+,5,FM,TONE,110.9Hz,Yes,Approximate,44.52,-116.04,+0:00
23,USA West,Cascade- Snowban,Idaho,W7VOI,,146.6200,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,44.45,-116.13,+0:00
23,USA West,Cocolalla,Idaho,K7LNA,,444.7750,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,48.11,-116.61,+0:00
23,USA West,Coeur d'Alene- C,Idaho,K7ID,,443.9750,DUP+,5,FM,TONE,136.5Hz,Yes,Approximate,47.7,-116.69,+0:00
23,USA West,Conkling Park,Idaho,W7KOW,,145.3500,DUP-,0.6,FM,TSQL,123.0Hz,Yes,Approximate,47.41,-116.76,+0:00
23,USA West,Coolin,Idaho,KC6CSC,,444.8500,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,48.48,-116.84,+0:00
23,USA West,Coolin- Priest L,Idaho,N7KAM,,145.4100,DUP-,0.6,FM,TONE,77.0Hz,Yes,Approximate,48.48,-116.84,+0:00
23,USA West,Cottonwood,Idaho,,,447.4000,DUP-,5,FM,OFF,88.5Hz,Yes,Approximate,46.05,-116.34,+0:00
23,USA West,Cottonwood,Idaho,,,444.4000,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,46.05,-116.34,+0:00
23,USA West,Cottonwood- Cott,Idaho,KB7VOL,,146.8400,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,46.07,-116.46,+0:00
23,USA West,Elk City- Iron M,Idaho,KM7ATT,,146.6400,DUP-,0.6,FM,TSQL,88.5Hz,Yes,Approximate,45.83,-115.43,+0:00
23,USA West,Elk River,Idaho,KB7SIK,,444.9250,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,46.79,-116.17,+0:00
23,USA West,Elk River- Elk B,Idaho,N7LCV,,145.1900,DUP-,0.6,FM,TSQL,67.0Hz,Yes,Approximate,46.79,-116.18,+0:00
23,USA West,Grangeville,Idaho,KC7MGR,,146.6800,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,45.87,-116.12,+0:00
23,USA West,Grangeville- Hig,Idaho,AE7VB,,444.5250,DUP+,5,FM,TSQL,100.0Hz,Yes,Approximate,45.87,-116.12,+0:00
23,USA West,Hayden,Idaho,KE7MTF,,446.1250,DUP-,0,FM,TSQL,100.0Hz,Yes,Approximate,47.77,-116.78,+0:00
23,USA West,Kamiah,Idaho,KC5MSQ,,147.1200,DUP+,0.6,FM,OFF,88.5Hz,Yes,Approximate,46.23,-116.02,+0:00
23,USA West,Kamiah,Idaho,KC5MSQ,,146.7000,DUP-,0.6,FM,OFF,88.5Hz,Yes,Approximate,46.23,-116.02,+0:00
23,USA West,Kamiah- Kidder R,Idaho,KK3ARC,,146.6200,DUP-,0.6,FM,TSQL,88.5Hz,Yes,Approximate,46.23,-115.92,+0:00
23,USA West,Kellogg- Wardner,Idaho,N7SZY,,146.9400,DUP-,0.6,FM,TONE,127.3Hz,Yes,Approximate,47.5,-116.14,+0:00
23,USA West,Kellogg- Wardner,Idaho,N7SZY,,444.0000,DUP+,5,FM,TONE,127.3Hz,Yes,Approximate,47.5,-116.14,+0:00
23,USA West,Kooskia- Kidder ,Idaho,KE7CIU,,446.5750,DUP-,5,FM,TSQL,88.5Hz,Yes,Approximate,46.12,-115.92,+0:00
23,USA West,Lewiston,Idaho,K7EI,,444.9250,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,46.42,-117.01,+0:00
23,USA West,Lewiston,Idaho,K7EI,,444.8500,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,46.41,-117,+0:00
23,USA West,Lewiston,Idaho,W7TRO,,444.4000,DUP+,5,FM,TONE,162.2Hz,Yes,Approximate,46.42,-117.01,+0:00
23,USA West,Lewiston,Idaho,W7VJD,,146.8600,DUP-,0.6,FM,OFF,88.5Hz,Yes,Approximate,46.42,-117.01,+0:00
23,USA West,Lewiston- Craig ,Idaho,K7EI,,146.9200,DUP-,0.6,FM,TONE,110.9Hz,Yes,Approximate,46.2,-116.82,+0:00
23,USA West,Lewiston- Lewist,Idaho,KJ7UCI,,145.4700,DUP-,0.6,FM,TONE,203.5Hz,Yes,Approximate,46.47,-116.97,+0:00
23,USA West,Lewiston- Lewist,Idaho,WA7HGR,,146.9600,DUP-,0.6,FM,TSQL,94.8Hz,Yes,Approximate,46.47,-116.97,+0:00
23,USA West,McCall- Brundage,Idaho,KC7MCC,,146.9000,DUP-,0.6,FM,TONE,123.0Hz,Yes,Approximate,45.01,-116.13,+0:00
23,USA West,McCall- No Busin,Idaho,KC7MCC,,147.0200,DUP+,0.6,FM,TSQL,100.0Hz,Yes,Approximate,44.77,-116.2,+0:00
23,USA West,Mesa- Council Mt,Idaho,W7KAU,,145.3700,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,44.73,-116.43,+0:00
23,USA West,Moscow,Idaho,KI7LAC,,443.0000,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,46.74,-117,+0:00
23,USA West,Moscow- Moscow M,Idaho,KA7FVV,,147.3200,DUP+,0.6,FM,TONE,103.5Hz,Yes,Approximate,46.74,-117,+0:00
23,USA West,Moscow- Moscow M,Idaho,WA7HWD,,146.8200,DUP-,0.6,FM,TSQL,127.3Hz,Yes,Approximate,46.81,-116.86,+0:00
23,USA West,Moscow- Paradise,Idaho,WB7TBM,,146.7000,DUP-,0.6,FM,OFF,88.5Hz,Yes,Approximate,46.68,-116.97,+0:00
23,USA West,Moyie Springs,Idaho,AF7LJ,,145.4500,DUP-,0.6,FM,TONE,88.5Hz,Yes,Approximate,48.71,-116.09,+0:00
23,USA West,Mullan- Lookout ,Idaho,K7HPT,,147.0200,DUP+,0.6,FM,OFF,88.5Hz,Yes,Approximate,47.46,-115.69,+0:00
23,USA West,Naples- Peterson,Idaho,NK7I,,147.3200,DUP+,0.6,FM,TSQL,167.9Hz,Yes,Approximate,48.62,-116.37,+0:00
23,USA West,Orofino,Idaho,KC7VBT,,145.4900,DUP-,0.6,FM,OFF,88.5Hz,Yes,Approximate,46.44,-116.23,+0:00
23,USA West,Orofino- Craig M,Idaho,K7EI,,444.8750,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,46.21,-116.84,+0:00
23,USA West,Orofino- Norton ,Idaho,K7NDX,,146.7600,DUP-,0.6,FM,TONE,131.8Hz,Yes,Approximate,46.51,-116.21,+0:00
23,USA West,Peck- Teakean Bu,Idaho,KJ7UCI,,145.2100,DUP-,0.6,FM,TONE,206.5Hz,Yes,Approximate,46.6,-116.39,+0:00
23,USA West,Pollock- Whitebi,Idaho,WB7TYK,,146.4900,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,45.33,-116.36,+0:00
23,USA West,Post Falls- Blos,Idaho,KB6UMY,,147.2800,DUP+,0.6,FM,TSQL,100.0Hz,Yes,Approximate,47.67,-116.95,+0:00
23,USA West,Post Falls- Blos,Idaho,N7IRG,,442.9500,DUP+,5,FM,TSQL,100.0Hz,Yes,Approximate,47.67,-116.95,+0:00
23,USA West,Post Falls- Mica,Idaho,K7ID,,443.2750,DUP+,5,FM,TSQL,136.5Hz,Yes,Approximate,47.72,-116.95,+0:00
23,USA West,Post Falls- Mica,Idaho,K7ID,,146.9800,DUP-,0.6,FM,TONE,127.3Hz,Yes,Approximate,47.63,-116.98,+0:00
23,USA West,Post Falls- Mica,Idaho,KC7ODP,,147.0800,DUP+,0.6,FM,TSQL,100.0Hz,Yes,Approximate,47.63,-116.98,+0:00
23,USA West,Rathdrum,Idaho,K7FVA,,441.6500,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,47.82,-116.89,+0:00
23,USA West,Rathdrum,Idaho,N7ESU,,147.2200,DUP+,0.6,FM,TONE,136.5Hz,Yes,Approximate,47.82,-116.89,+0:00
23,USA West,Sandpoint,Idaho,K7BNR,,442.5000,DUP+,5,FM,TSQL,131.8Hz,Yes,Approximate,48.34,-116.69,+0:00
23,USA West,Sandpoint,Idaho,K7LNA,,147.0000,DUP+,0.6,FM,OFF,88.5Hz,Yes,Approximate,48.28,-116.55,+0:00
23,USA West,Sandpoint,Idaho,N7JCT,,446.0250,DUP-,0,FM,OFF,88.5Hz,Yes,Approximate,48.28,-116.55,+0:00
23,USA West,Sandpoint- Hoodo,Idaho,K7JEP,,145.4900,DUP-,0.6,FM,TSQL,136.5Hz,Yes,Approximate,48.08,-116.95,+0:00
23,USA West,Sandpoint- Hoodo,Idaho,WB7TBN,,147.1200,DUP+,0.6,FM,OFF,88.5Hz,Yes,Approximate,48.08,-116.95,+0:00
23,USA West,Spirit Lake,Idaho,KC7TIG,,444.2500,DUP+,5,FM,TONE,110.9Hz,Yes,Approximate,47.95,-116.86,+0:00
23,USA West,St Maries- St Jo,Idaho,KB7SIJ,,147.2600,DUP+,0.6,FM,TSQL,110.9Hz,Yes,Approximate,47.37,-116.41,+0:00
23,USA West,Wallace- Goose P,Idaho,KB7BYR,,147.1800,DUP+,0.6,FM,TSQL,118.8Hz,Yes,Approximate,47.57,-115.84,+0:00
23,USA West,Weiser- Sheep Cr,Idaho,K7OJI,,145.3900,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,44.37,-116.96,+0:00
23,USA West,Weiser- Sheep Cr,Idaho,K7OJI,,147.1200,DUP+,0.6,FM,TONE,100.0Hz,Yes,Approximate,44.33,-116.93,+0:00
23,USA West,Bigfork,Montana,NE7AL,,444.9250,DUP+,5,FM,TONE,123.0Hz,Yes,Approximate,48.1,-114.01,+0:00
23,USA West,Dixon,Montana,K7KTR,,444.5500,DUP+,5,FM,OFF,88.5Hz,Yes,Approximate,47.32,-114.31,+0:00
23,USA West,Eureka,Montana,KC7CUE,,146.5800,DUP-,0,FM,TONE,100.0Hz,Yes,Approximate,48.9,-115.06,+0:00
23,USA West,Eureka- Black Bu,Montana,WR7DW,,443.8000,DUP+,5,FM,TSQL,100.0Hz,Yes,Approximate,48.88,-115.05,+0:00
23,USA West,Eureka- Black Bu,Montana,WR7DW,,145.3900,DUP-,0.6,FM,TSQL,100.0Hz,Yes,Approximate,48.79,-115.1,+0:00
23,USA West,Eureka- Pinkham ,Montana,K7EUR,,147.3400,DUP+,0.6,FM,TONE,100.0Hz,Yes,Approximate,48.65,-115.09,+0:00
23,USA West,Eureka- Pinkham ,Montana,WR7DW,,146.6200,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,48.65,-115.09,+0:00
23,USA West,Eureka- Pinkham ,Montana,WR7DW,,444.2500,DUP+,5,FM,TSQL,100.0Hz,Yes,Approximate,48.88,-115.05,+0:00
23,USA West,Eureka- Sams Hil,Montana,K7EUR,,145.4300,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,48.91,-115.02,+0:00
23,USA West,Eureka- Virginia,Montana,WR7DW,,147.3200,DUP-,0,FM,TONE,100.0Hz,Yes,Approximate,48.81,-115.1,+0:00
23,USA West,Hamilton,Montana,,,440.3400,DUP+,5,FM,TONE,71.9Hz,Yes,Approximate,46.25,-114.15,+0:00
23,USA West,Hamilton,Montana,W7FTX,,146.7200,DUP-,0.6,FM,TONE,203.5Hz,Yes,Approximate,46.25,-114.15,+0:00
23,USA West,Happy's Inn- Mea,Montana,K7LBY,,145.3100,DUP-,0.6,FM,TSQL,100.0Hz,Yes,Approximate,48.08,-114.98,+0:00
23,USA West,Hot Springs- Oli,Montana,W1KGK,,147.1200,DUP+,0.6,FM,TONE,103.5Hz,Yes,Approximate,47.58,-114.39,+0:00
23,USA West,Kalispell,Montana,KD0CST,,146.4000,DUP-,0,FM,TONE,118.8Hz,Yes,Approximate,48.22,-114.44,+0:00
23,USA West,Kalispell- Black,Montana,K7LYY,,147.1800,DUP+,0.6,FM,TONE,100.0Hz,Yes,Approximate,48.02,-114.36,+0:00
23,USA West,Kalispell- Buffa,Montana,K7LYY,,146.7600,DUP-,0.6,FM,**DCOD,88.5Hz,Yes,Approximate,48.22,-114.32,+0:00
23,USA West,Kalispell- Buffa,Montana,K7LYY,,446.4000,DUP-,0,FM,TSQL,100.0Hz,Yes,Approximate,48.22,-114.32,+0:00
23,USA West,Lakeside- Black ,Montana,N7LT,,444.9000,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,48.02,-114.36,+0:00
23,USA West,Lakeside- Blackt,Montana,N7LT,,147.2200,DUP+,0.6,FM,TONE,123.0Hz,Yes,Approximate,48.02,-114.36,+0:00
23,USA West,Lakeside- Blackt,Montana,W7ZKA,,146.8600,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,48.02,-114.36,+0:00
23,USA West,Libby,Montana,N7AGM,,444.3500,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,48.39,-115.55,+0:00
23,USA West,Libby- Blue Mtn,Montana,W7YAK,,146.8200,DUP-,0.6,FM,TONE,88.5Hz,Yes,Approximate,48.49,-115.51,+0:00
23,USA West,Libby- Blue Mtn,Montana,W7YAK,,444.2250,DUP+,5,FM,TONE,88.5Hz,Yes,Approximate,48.52,-115.43,+0:00
23,USA West,Missoula,Montana,N7PAS,,146.9200,DUP-,0.6,FM,TONE,91.5Hz,Yes,Approximate,46.86,-113.93,+0:00
23,USA West,Missoula- Point ,Montana,W7PX,,147.0400,DUP+,0.6,FM,TSQL,88.5Hz,Yes,Approximate,46.88,-113.99,+0:00
23,USA West,Missoula- Point ,Montana,W7PX,,146.9000,DUP-,0.6,FM,TONE,88.5Hz,Yes,Approximate,46.88,-113.99,+0:00
23,USA West,Missoula- Point ,Montana,W7PX,,444.8000,DUP+,5,FM,TONE,88.5Hz,Yes,Approximate,46.88,-113.99,+0:00
23,USA West,Missoula- Univer,Montana,NZ7S,,147.0000,DUP+,0.6,FM,OFF,88.5Hz,Yes,Approximate,46.86,-113.93,+0:00
23,USA West,Noxon- Green Mtn,Montana,KD7OCP,,145.3300,DUP-,0.6,FM,TONE,123.0Hz,Yes,Approximate,48,-115.78,+0:00
23,USA West,Olney- Werner Pe,Montana,WR7DW,,444.6500,DUP+,5,FM,TONE,100.0Hz,Yes,Approximate,48.58,-114.43,+0:00
23,USA West,Olney- Werner Pe,Montana,WR7DW,,147.2600,DUP+,0.6,FM,TONE,100.0Hz,Yes,Approximate,48.58,-114.43,+0:00
23,USA West,Plains,Montana,W1KGK,,147.3600,DUP+,0.6,FM,TSQL,103.5Hz,Yes,Approximate,47.47,-114.88,+0:00
23,USA West,Plains- Pats Kno,Montana,K7KTR,,147.1400,DUP+,0.6,FM,TONE,103.5Hz,Yes,Approximate,47.38,-114.85,+0:00
23,USA West,Plains- Pats Kno,Montana,N7LT,,449.0750,DUP-,5,FM,TONE,123.0Hz,Yes,Approximate,47.47,-114.88,+0:00
23,USA West,Plains- Pats Kno,Montana,N7LT,,146.6400,DUP-,0.6,FM,TONE,100.0Hz,Yes,Approximate,47.47,-114.88,+0:00
23,USA West,Saltese- Lookout,Montana,K7HPT,,147.0200,DUP+,0.6,FM,OFF,88.5Hz,Yes,Approximate,47.46,-115.69,+0:00
23,USA West,Somers,Montana,N7LT,,446.8000,DUP-,0,FM,TONE,100.0Hz,Yes,Approximate,48.09,-114.22,+0:00
23,USA West,St Ignatius,Montana,KD7YAC,,145.4300,DUP-,0.6,FM,OFF,88.5Hz,Yes,Approximate,47.32,-114.09,+0:00
23,USA West,Stevensville,Montana,KE7WR,,146.6600,DUP-,0.6,FM,TONE,88.5Hz,Yes,Approximate,46.51,-114.09,+0:00
